user_id,days_since_last_trip,trips_last_30d,monetary_total,rfm_recency_score,rfm_frequency_score,rfm_monetary_score,rfm_combined_score,avg_trip_duration,avg_fare,avg_surge,tip_rate,peak_hour_rate,weekend_ratio,rainy_ride_ratio,preffered_payment_encoded,avg_driver_rating_received,session_last_30d,session_last_60d,avg_time_on_app,avg_pages_visited,session_conversation_rate,engagement_score,account_age_days,activity_trend_30d,unique_active_days,days_since_last_session,has_session
R00163,7,1,285.64,4,2,1,2,25.81,15.88,1.08,0.19,0.31,0.38,0.19,0,4.219,3.0,3.0,12.0,2.33,0.0,27.96,353,0.5,15,0.0,1
R00164,4,3,481.5,5,4,5,5,30.58,16.46,1.12,0.25,0.08,0.38,0.08,0,4.062,5.0,5.0,160.4,3.6,0.0,577.44,556,0.75,24,0.0,1
R00165,10,4,464.47,3,5,5,4,29.42,15.06,1.13,0.67,0.21,0.38,0.25,0,3.992,1.0,1.0,6.0,1.0,1.0,6.0,512,0.8,23,0.0,1
R00166,18,2,419.34,2,3,4,3,32.78,15.91,1.08,0.3,0.3,0.35,0.13,0,4.196,2.0,2.0,30.5,3.5,0.5,106.75,514,0.67,21,0.0,1
R00167,5,2,385.4,4,3,3,3,29.0,17.14,1.15,0.26,0.37,0.26,0.26,0,4.1,3.0,3.0,186.0,5.0,0.0,930.0,91,0.67,18,0.0,1
R00168,8,1,440.81,4,2,4,3,37.12,16.25,1.26,0.41,0.18,0.35,0.24,0,4.035,6.0,6.0,61.0,3.17,0.17,193.37,681,0.5,16,0.0,1
R00169,6,1,334.66,4,2,2,3,34.4,13.42,1.12,0.3,0.4,0.35,0.05,0,4.105,6.0,6.0,53.33,1.67,0.0,89.06,604,0.5,20,0.0,1
R00170,12,1,261.85,3,2,1,2,32.5,14.75,1.17,0.5,0.57,0.29,0.21,0,4.121,3.0,3.0,40.33,2.33,0.33,93.97,252,0.5,14,0.0,1
R00171,1,4,336.34,5,5,2,4,37.85,15.0,1.08,0.6,0.2,0.25,0.2,0,4.19,4.0,4.0,166.5,2.0,0.0,333.0,147,0.8,19,0.0,1
R00172,10,2,460.31,3,3,4,3,32.88,14.51,1.14,0.15,0.27,0.31,0.19,0,4.135,1.0,1.0,102.0,5.0,1.0,510.0,140,0.67,25,0.0,1
R00173,89,0,390.55,1,1,3,2,31.47,16.01,1.14,0.16,0.37,0.16,0.11,0,4.121,4.0,4.0,48.0,3.5,0.25,168.0,412,0.0,18,0.0,1
R00174,1,1,520.22,5,2,5,4,32.43,16.66,1.17,0.61,0.22,0.17,0.17,0,4.343,6.0,6.0,27.5,2.83,0.5,77.82,168,0.5,22,0.0,1
R00175,24,1,200.8,2,2,1,2,37.45,14.15,1.12,0.55,0.18,0.0,0.09,0,4.4,8.0,8.0,64.62,3.5,0.75,226.17,294,0.5,10,0.0,1
R00176,12,3,430.48,3,4,4,4,31.58,14.68,1.08,0.42,0.31,0.23,0.08,0,4.031,7.0,7.0,27.0,2.71,0.0,73.17,568,0.75,24,0.0,1
R00177,71,0,403.85,1,1,4,2,29.43,16.17,1.15,0.19,0.62,0.33,0.14,0,4.186,5.0,5.0,114.8,2.4,0.4,275.52,692,0.0,21,0.0,1
R00178,3,2,426.53,5,3,4,4,34.57,15.48,1.14,0.17,0.43,0.26,0.13,0,4.365,2.0,2.0,179.0,4.0,0.5,716.0,661,0.67,22,0.0,1
R00179,35,0,452.69,1,1,4,2,31.36,15.21,1.1,0.6,0.28,0.32,0.2,0,4.164,7.0,7.0,46.71,2.71,0.57,126.58,424,0.0,24,0.0,1
R00180,7,1,250.59,4,2,1,2,30.29,14.65,1.15,0.29,0.14,0.21,0.21,0,4.093,7.0,7.0,69.57,2.71,0.0,188.53,603,0.5,14,0.0,1
R00182,19,1,258.07,2,2,1,2,22.94,13.12,1.06,0.65,0.29,0.24,0.24,0,4.229,8.0,8.0,26.88,3.12,0.12,83.87,126,0.5,17,0.0,1
R00183,12,3,459.75,3,4,4,4,31.96,16.07,1.14,0.25,0.17,0.38,0.17,0,4.279,8.0,8.0,73.75,3.12,0.25,230.1,374,0.75,24,0.0,1
R00184,16,2,402.87,3,3,4,3,31.63,16.49,1.14,0.26,0.53,0.37,0.26,0,4.289,7.0,7.0,74.57,3.14,0.29,234.15,100,0.67,19,0.0,1
R00185,3,2,364.1,5,3,3,4,37.05,15.25,1.16,0.68,0.16,0.26,0.32,0,4.142,6.0,6.0,33.5,2.83,0.5,94.8,281,0.67,18,0.0,1
R00186,1,3,140.27,5,4,1,3,28.5,13.13,1.03,0.5,0.3,0.2,0.2,0,4.34,3.0,3.0,38.67,2.67,0.0,103.25,628,0.75,10,0.0,1
R00187,75,0,366.62,1,1,3,2,31.78,16.24,1.18,0.56,0.33,0.39,0.22,0,4.111,3.0,3.0,57.67,3.67,0.0,211.65,731,0.0,18,0.0,1
R00188,8,1,250.2,4,2,1,2,24.71,15.69,1.07,0.57,0.07,0.36,0.0,0,4.314,3.0,3.0,132.33,2.0,0.33,264.66,342,0.5,14,0.0,1
R00190,42,0,378.32,1,1,3,2,36.65,17.51,1.16,0.41,0.47,0.35,0.12,0,4.218,3.0,3.0,40.0,3.67,0.67,146.8,442,0.0,16,0.0,1
R00191,5,2,255.82,4,3,1,3,33.31,14.5,1.06,0.44,0.19,0.06,0.06,0,4.144,8.0,8.0,46.88,3.0,0.12,140.64,687,0.67,16,0.0,1
R00192,1,4,404.21,5,5,4,5,38.42,13.22,1.13,0.33,0.25,0.21,0.12,0,3.975,2.0,2.0,252.5,4.5,0.5,1136.25,424,0.8,24,0.0,1
R00193,3,3,435.54,5,4,4,4,42.41,18.94,1.2,0.24,0.18,0.29,0.29,0,4.235,7.0,7.0,250.57,3.14,0.43,786.79,241,0.75,17,0.0,1
R00195,9,2,394.26,4,3,3,3,36.25,16.1,1.14,0.2,0.3,0.25,0.2,0,4.435,7.0,7.0,74.71,2.0,0.14,149.42,179,0.67,18,0.0,1
R00196,22,2,305.19,2,3,2,2,26.75,16.61,1.14,0.19,0.5,0.31,0.31,0,3.769,6.0,6.0,27.83,2.83,0.0,78.76,426,0.67,16,0.0,1
R00197,64,0,120.28,1,1,1,1,28.0,16.62,1.13,0.17,0.67,0.5,0.0,0,4.05,2.0,2.0,35.0,1.5,0.0,52.5,77,0.0,6,0.0,1
R00198,10,3,382.76,3,4,3,3,29.18,15.37,1.11,0.23,0.36,0.32,0.23,0,4.223,7.0,7.0,41.57,1.86,0.0,77.32,531,0.75,22,0.0,1
R00200,6,2,373.19,4,3,3,3,30.6,13.6,1.06,0.28,0.32,0.2,0.2,0,4.46,2.0,2.0,82.5,1.0,0.0,82.5,479,0.67,24,0.0,1
R00201,24,1,199.93,2,2,1,2,27.55,15.09,1.15,0.27,0.45,0.18,0.18,0,4.2,4.0,4.0,18.0,2.0,0.0,36.0,73,0.5,11,0.0,1
R00202,37,0,132.47,1,1,1,1,32.71,15.89,1.19,0.14,0.43,0.43,0.29,0,4.229,4.0,4.0,149.25,3.0,0.0,447.75,113,0.0,7,0.0,1
R00203,3,3,330.29,5,4,2,4,30.53,14.51,1.14,0.32,0.16,0.21,0.26,0,4.205,4.0,4.0,147.0,1.75,0.0,257.25,287,0.75,19,0.0,1
R00204,25,2,338.1,2,3,2,2,27.94,14.57,1.16,0.56,0.5,0.28,0.28,0,4.111,4.0,4.0,30.25,2.25,0.5,68.06,692,0.67,17,0.0,1
R00205,9,3,465.58,4,4,5,4,36.65,15.83,1.19,0.26,0.3,0.3,0.26,0,4.126,7.0,7.0,110.86,3.29,0.14,364.73,379,0.75,22,0.0,1
R00206,10,2,283.16,3,3,1,2,28.0,14.76,1.19,0.4,0.33,0.4,0.27,0,4.22,2.0,2.0,25.0,1.0,0.5,25.0,652,0.67,15,0.0,1
R00207,1,1,461.54,5,2,5,4,29.61,15.94,1.16,0.17,0.52,0.35,0.22,0,4.374,4.0,4.0,84.5,1.75,0.0,147.88,367,0.5,22,0.0,1
R00208,55,0,278.69,1,1,1,1,33.29,16.81,1.15,0.29,0.57,0.36,0.14,0,4.064,4.0,4.0,40.0,3.75,0.25,150.0,375,0.0,14,0.0,1
R00209,28,2,302.19,2,3,2,2,34.11,14.68,1.09,0.33,0.44,0.61,0.17,0,4.094,5.0,5.0,253.2,2.4,0.2,607.68,582,0.67,17,0.0,1
R00210,24,2,411.7,2,3,4,3,34.0,15.98,1.16,0.25,0.2,0.1,0.2,0,4.195,3.0,3.0,48.33,3.33,0.33,160.94,237,0.67,19,0.0,1
R00211,3,2,232.26,5,3,1,3,35.87,14.32,1.03,0.47,0.2,0.13,0.07,0,4.32,4.0,4.0,60.25,2.0,0.0,120.5,645,0.67,14,0.0,1
R00212,3,4,389.86,5,5,3,4,26.38,15.06,1.14,0.33,0.43,0.24,0.29,0,4.329,7.0,7.0,39.29,3.29,0.14,129.26,710,0.8,21,0.0,1
R00213,6,2,418.25,4,3,4,4,29.4,14.07,1.14,0.36,0.52,0.48,0.24,0,4.468,4.0,4.0,147.75,3.25,0.0,480.19,457,0.67,25,0.0,1
R00215,14,1,434.61,3,2,4,3,27.45,15.06,1.16,0.64,0.5,0.32,0.18,0,3.955,2.0,2.0,58.5,1.5,0.5,87.75,495,0.5,21,0.0,1
R00216,9,4,400.47,4,5,4,4,40.0,16.42,1.21,0.32,0.53,0.37,0.21,0,4.326,6.0,6.0,61.67,3.17,0.0,195.49,252,0.8,19,0.0,1
R00217,10,1,368.31,3,2,3,3,27.81,13.55,1.17,0.67,0.1,0.19,0.1,0,4.29,5.0,5.0,63.6,3.0,0.4,190.8,425,0.5,19,0.0,1
R00218,6,3,380.73,4,4,3,4,35.9,15.07,1.18,0.35,0.25,0.15,0.3,0,4.33,9.0,9.0,70.22,3.0,0.0,210.66,317,0.75,19,0.0,1
R00219,6,1,515.49,4,2,5,4,27.52,17.37,1.3,0.24,0.24,0.38,0.19,0,4.152,4.0,4.0,101.75,3.0,0.25,305.25,662,0.5,20,0.0,1
R00220,6,3,487.96,4,4,5,4,30.22,15.54,1.23,0.17,0.3,0.22,0.39,0,4.239,4.0,4.0,32.75,2.5,0.0,81.88,260,0.75,21,0.0,1
R00221,2,3,552.95,5,4,5,5,30.96,17.85,1.19,0.33,0.21,0.42,0.25,0,3.975,5.0,5.0,64.0,3.0,0.0,192.0,636,0.75,24,0.0,1
R00222,22,2,244.12,2,3,1,2,33.2,14.74,1.09,0.2,0.33,0.53,0.2,0,4.287,7.0,7.0,72.57,4.0,0.14,290.28,495,0.67,15,0.0,1
R00223,35,0,402.75,1,1,4,2,33.77,15.18,1.13,0.41,0.18,0.45,0.18,0,4.168,5.0,5.0,93.8,4.4,0.0,412.72,594,0.0,21,0.0,1
R00224,22,2,434.26,2,3,4,3,26.94,17.45,1.29,0.41,0.53,0.24,0.24,0,4.176,3.0,3.0,200.0,3.33,0.0,666.0,406,0.67,17,0.0,1
R00225,11,3,260.32,3,4,1,3,25.23,16.67,1.12,0.23,0.31,0.15,0.23,0,3.938,3.0,3.0,68.0,3.0,0.33,204.0,508,0.75,13,0.0,1
R00227,6,2,192.58,4,3,1,3,32.38,13.22,1.09,0.15,0.46,0.23,0.08,0,4.362,8.0,8.0,96.38,3.62,0.0,348.9,666,0.67,13,0.0,1
R00228,23,1,261.93,2,2,1,2,30.0,13.39,1.07,0.28,0.17,0.28,0.17,0,4.533,1.0,1.0,14.0,5.0,0.0,70.0,451,0.5,17,0.0,1
R00229,1,3,438.11,5,4,4,4,27.43,16.83,1.11,0.33,0.24,0.29,0.29,0,4.433,9.0,9.0,140.89,2.33,0.11,328.27,668,0.75,20,0.0,1
R00230,18,2,425.7,2,3,4,3,32.71,16.19,1.06,0.12,0.38,0.25,0.08,0,4.083,6.0,6.0,54.0,3.5,0.17,189.0,664,0.67,24,0.0,1
R00231,12,1,359.04,3,2,3,3,31.95,14.2,1.1,0.14,0.23,0.18,0.18,0,4.459,4.0,4.0,57.0,3.0,0.25,171.0,339,0.5,22,0.0,1
R00232,6,1,307.01,4,2,2,3,31.43,15.07,1.24,0.36,0.29,0.14,0.29,0,4.307,7.0,7.0,113.71,2.14,0.0,243.34,315,0.5,14,0.0,1
R00233,2,5,541.91,5,5,5,5,30.52,16.36,1.19,0.32,0.4,0.28,0.16,0,4.008,3.0,3.0,49.0,3.0,0.0,147.0,423,0.83,25,0.0,1
R00234,14,1,252.53,3,2,1,2,32.5,15.16,1.09,0.36,0.5,0.43,0.29,0,3.9,4.0,4.0,400.25,2.75,0.25,1100.69,524,0.5,14,0.0,1
R00235,8,4,480.54,4,5,5,5,32.59,15.15,1.11,0.3,0.48,0.26,0.11,0,4.267,7.0,7.0,159.71,3.86,0.0,616.48,272,0.8,23,0.0,1
R00236,4,3,343.72,5,4,2,4,35.94,17.11,1.12,0.25,0.62,0.25,0.19,0,4.444,4.0,4.0,40.5,3.75,0.0,151.88,66,0.75,16,0.0,1
R00237,8,2,370.1,4,3,3,3,33.53,18.08,1.25,0.4,0.67,0.33,0.27,0,4.107,9.0,9.0,78.44,2.78,0.0,218.06,704,0.67,15,0.0,1
R00238,0,2,230.83,5,3,1,3,32.47,13.56,1.07,0.33,0.4,0.27,0.2,0,3.973,3.0,3.0,25.67,2.67,0.33,68.54,666,0.67,15,0.0,1
R00239,16,3,282.07,3,4,1,3,31.93,16.13,1.2,0.36,0.21,0.29,0.21,0,4.286,4.0,4.0,37.0,2.0,0.0,74.0,322,0.75,14,0.0,1
R00240,18,1,302.25,2,2,2,2,31.79,16.54,1.21,0.29,0.21,0.29,0.29,0,4.221,2.0,2.0,192.0,4.0,0.5,768.0,592,0.5,14,0.0,1
R00241,15,2,643.57,3,3,5,4,33.59,16.76,1.2,0.28,0.31,0.31,0.34,0,4.228,7.0,7.0,72.0,3.0,0.14,216.0,640,0.67,27,0.0,1
R00242,23,1,242.0,2,2,1,2,25.65,14.02,1.01,0.18,0.29,0.12,0.06,0,4.235,4.0,4.0,70.0,3.0,0.0,210.0,644,0.5,17,0.0,1
R00243,25,1,312.09,2,2,2,2,30.31,16.32,1.12,0.38,0.19,0.25,0.25,0,4.262,5.0,5.0,82.6,2.2,0.0,181.72,634,0.5,16,0.0,1
R00244,26,1,252.94,2,2,1,2,38.0,13.69,1.19,0.13,0.27,0.4,0.2,0,4.133,6.0,6.0,38.17,2.33,0.0,88.94,444,0.5,15,0.0,1
R00245,8,2,346.65,4,3,3,3,32.81,13.77,1.13,0.48,0.43,0.29,0.19,0,3.962,4.0,4.0,289.25,2.5,0.25,723.12,76,0.67,21,0.0,1
R00246,15,2,335.15,3,3,2,3,28.58,13.04,1.03,0.33,0.25,0.46,0.12,0,4.458,6.0,6.0,112.33,3.0,0.33,336.99,134,0.67,24,0.0,1
R00247,70,0,385.06,1,1,3,2,33.72,15.86,1.23,0.28,0.39,0.33,0.28,0,4.106,3.0,3.0,308.0,2.67,0.33,822.36,79,0.0,17,0.0,1
R00249,5,1,391.89,4,2,3,3,33.65,13.88,1.14,0.26,0.43,0.26,0.22,0,4.122,8.0,8.0,39.88,3.12,0.0,124.43,303,0.5,23,0.0,1
R00250,1,2,436.1,5,3,4,4,34.67,15.87,1.18,0.33,0.43,0.33,0.24,0,4.338,2.0,2.0,28.0,2.5,0.0,70.0,485,0.67,21,0.0,1
R00251,2,3,362.97,5,4,3,4,25.63,16.1,1.09,0.63,0.26,0.21,0.16,0,4.432,6.0,6.0,133.83,2.67,0.5,357.33,135,0.75,18,0.0,1
R00252,9,2,377.29,4,3,3,3,31.33,13.47,1.01,0.33,0.37,0.22,0.04,0,4.115,4.0,4.0,97.0,4.25,0.0,412.25,345,0.67,26,0.0,1
R00253,6,2,456.83,4,3,4,4,25.86,16.21,1.24,0.52,0.48,0.43,0.38,0,3.867,5.0,5.0,101.8,2.2,0.2,223.96,446,0.67,21,0.0,1
R00254,10,2,493.36,3,3,5,4,31.73,15.37,1.16,0.31,0.62,0.12,0.08,0,4.173,7.0,7.0,62.43,2.71,0.0,169.19,429,0.67,24,0.0,1
R00255,6,3,267.4,4,4,1,3,25.87,14.76,1.14,0.33,0.4,0.4,0.2,0,4.22,2.0,2.0,251.5,5.0,0.0,1257.5,604,0.75,15,0.0,1
R00256,23,1,275.46,2,2,1,2,29.0,14.4,1.17,0.27,0.27,0.4,0.07,0,4.207,3.0,3.0,616.33,2.67,0.0,1645.6,123,0.5,14,0.0,1
R00257,3,6,434.65,5,5,4,5,36.0,17.11,1.11,0.33,0.24,0.24,0.19,0,4.081,10.0,10.0,99.0,2.9,0.2,287.1,436,0.86,21,0.0,1
R00258,35,0,351.32,1,1,3,2,37.14,14.17,1.09,0.14,0.18,0.23,0.23,0,4.327,4.0,4.0,80.0,2.0,0.0,160.0,300,0.0,21,0.0,1
R00259,20,2,284.49,2,3,1,2,26.56,13.55,1.08,0.5,0.39,0.33,0.22,0,4.272,3.0,3.0,76.33,2.33,0.33,177.85,215,0.67,18,0.0,1
R00260,13,2,294.18,3,3,2,3,27.33,13.87,1.12,0.44,0.56,0.33,0.11,0,4.194,4.0,4.0,33.5,3.25,0.0,108.88,483,0.67,18,0.0,1
R00261,4,2,255.58,5,3,1,3,41.15,15.24,1.2,0.23,0.54,0.15,0.23,0,3.915,6.0,6.0,141.83,3.17,0.0,449.6,450,0.67,13,0.0,1
R00262,9,1,423.51,4,2,4,3,31.86,15.09,1.14,0.5,0.5,0.36,0.18,0,4.327,7.0,7.0,197.29,2.14,0.71,422.2,132,0.5,20,0.0,1
R00263,6,1,345.02,4,2,2,3,25.48,13.08,1.06,0.74,0.26,0.17,0.04,0,4.091,4.0,4.0,93.75,3.5,0.5,328.12,299,0.5,21,0.0,1
R00264,52,0,222.63,1,1,1,1,28.36,14.36,1.07,0.29,0.21,0.5,0.14,0,4.1,6.0,6.0,134.17,2.17,0.33,291.15,614,0.0,14,0.0,1
R00265,6,1,342.44,4,2,2,3,32.7,13.89,1.14,0.5,0.25,0.25,0.2,0,4.23,5.0,5.0,89.2,2.0,0.4,178.4,695,0.5,18,0.0,1
R00266,23,2,405.86,2,3,4,3,29.7,15.79,1.18,0.7,0.35,0.25,0.2,0,4.46,5.0,5.0,181.4,3.0,0.4,544.2,482,0.67,20,0.0,1
R00267,23,2,505.12,2,3,5,3,30.08,15.46,1.2,0.28,0.6,0.28,0.16,0,4.22,3.0,3.0,6.33,2.67,0.0,16.9,420,0.67,24,0.0,1
R00268,17,1,340.06,3,2,2,2,33.0,15.11,1.08,0.2,0.35,0.15,0.15,0,4.185,6.0,6.0,33.0,2.0,0.17,66.0,121,0.5,19,0.0,1
R00269,10,3,574.88,3,4,5,4,34.48,17.9,1.2,0.24,0.24,0.4,0.24,0,4.252,6.0,6.0,36.5,2.5,0.17,91.25,706,0.75,24,0.0,1
R00270,0,3,496.44,5,4,5,5,36.68,16.07,1.2,0.2,0.6,0.28,0.32,0,4.212,4.0,4.0,91.0,3.25,0.0,295.75,318,0.75,25,0.0,1
R00271,11,2,316.5,3,3,2,3,35.33,13.08,1.08,0.38,0.24,0.33,0.1,0,4.105,4.0,4.0,68.25,3.25,0.5,221.81,97,0.67,20,0.0,1
R00272,1,5,557.76,5,5,5,5,30.17,14.98,1.21,0.55,0.14,0.34,0.21,0,4.186,5.0,5.0,101.8,3.6,0.4,366.48,63,0.83,29,0.0,1
R00274,30,0,283.04,1,1,1,1,36.0,14.07,1.08,0.17,0.39,0.22,0.17,0,4.144,4.0,4.0,66.75,3.0,0.0,200.25,160,0.0,17,0.0,1
R00275,7,3,199.11,4,4,1,3,33.29,13.17,1.03,0.36,0.43,0.36,0.14,0,4.057,3.0,3.0,9.0,1.33,0.33,11.97,477,0.75,14,0.0,1
R00276,27,1,297.01,2,2,2,2,37.15,13.65,1.05,0.3,0.3,0.3,0.1,0,4.395,3.0,3.0,82.0,4.0,0.0,328.0,87,0.5,20,0.0,1
R00278,16,1,439.58,3,2,4,3,35.48,15.86,1.11,0.65,0.26,0.17,0.17,0,3.983,6.0,6.0,61.83,4.0,0.17,247.32,314,0.5,23,0.0,1
R00279,19,1,307.04,2,2,2,2,30.94,14.84,1.13,0.11,0.5,0.28,0.28,0,4.272,5.0,5.0,38.2,2.8,0.0,106.96,330,0.5,17,0.0,1
R00280,51,0,508.27,1,1,5,2,36.08,15.68,1.16,0.33,0.12,0.25,0.17,0,4.246,3.0,3.0,228.33,3.67,0.0,837.97,425,0.0,23,0.0,1
R00281,2,4,393.5,5,5,3,4,29.55,15.96,1.18,0.3,0.35,0.4,0.15,0,4.36,5.0,5.0,49.4,2.0,0.4,98.8,629,0.8,18,0.0,1
R00282,28,1,377.95,2,2,3,2,30.14,15.22,1.1,0.33,0.48,0.14,0.1,0,4.19,6.0,6.0,120.67,3.17,0.17,382.52,673,0.5,18,0.0,1
R00283,45,0,295.52,1,1,2,1,30.71,15.92,1.07,0.24,0.35,0.18,0.12,0,4.412,4.0,4.0,89.75,1.5,0.0,134.62,716,0.0,17,0.0,1
R00284,10,1,437.51,3,2,4,3,33.05,18.8,1.14,0.63,0.16,0.32,0.26,0,4.253,4.0,4.0,94.25,2.25,0.25,212.06,216,0.5,19,0.0,1
R00285,11,4,327.28,3,5,2,3,31.37,14.49,1.13,0.26,0.16,0.21,0.16,0,4.289,5.0,5.0,18.8,2.0,0.0,37.6,257,0.8,19,0.0,1
R00286,71,0,311.41,1,1,2,1,33.0,14.32,1.13,0.39,0.22,0.22,0.39,0,4.217,7.0,7.0,75.14,2.57,0.14,193.11,614,0.0,17,0.0,1
R00287,14,1,354.9,3,2,3,3,36.3,14.83,1.14,0.2,0.2,0.35,0.2,0,4.14,7.0,7.0,101.43,3.0,0.29,304.29,374,0.5,20,0.0,1
R00288,60,0,379.92,1,1,3,2,32.47,16.13,1.17,0.21,0.32,0.26,0.26,0,4.284,9.0,9.0,65.44,3.0,0.11,196.32,411,0.0,18,0.0,1
R00289,13,2,322.82,3,3,2,3,26.78,14.32,1.22,0.28,0.44,0.28,0.22,0,3.956,8.0,8.0,80.25,2.25,0.25,180.56,318,0.67,17,0.0,1
R00290,4,4,457.53,5,5,4,5,28.73,16.67,1.14,0.36,0.32,0.36,0.23,0,4.232,6.0,6.0,331.67,3.33,0.17,1104.46,594,0.8,22,0.0,1
R00291,15,1,411.91,3,2,4,3,31.23,14.7,1.15,0.5,0.18,0.5,0.27,0,4.173,4.0,4.0,103.75,2.5,0.25,259.38,590,0.5,22,0.0,1
R00292,61,0,300.57,1,1,2,1,39.47,15.94,1.15,0.6,0.33,0.2,0.27,0,4.14,4.0,4.0,188.75,3.5,0.25,660.62,241,0.0,15,0.0,1
R00293,12,1,473.09,3,2,5,3,31.52,15.93,1.19,0.39,0.61,0.39,0.35,0,4.109,3.0,3.0,44.0,2.0,0.0,88.0,128,0.5,23,0.0,1
R00295,27,1,323.88,2,2,2,2,34.56,15.43,1.11,0.33,0.44,0.22,0.17,0,3.961,9.0,9.0,83.78,2.89,0.11,242.12,348,0.5,18,0.0,1
R00296,0,2,235.62,5,3,1,3,29.14,14.43,1.13,0.21,0.36,0.57,0.21,0,4.379,5.0,5.0,94.2,2.6,0.2,244.92,471,0.67,14,0.0,1
R00298,37,0,207.96,1,1,1,1,30.5,11.3,1.03,0.75,0.25,0.31,0.06,0,4.356,4.0,4.0,50.25,2.5,0.75,125.62,190,0.0,16,0.0,1
R00299,5,4,289.78,4,5,1,3,32.12,13.84,1.15,0.18,0.24,0.53,0.24,0,4.129,6.0,6.0,42.5,2.67,0.17,113.48,504,0.8,14,0.0,1
R00300,22,1,394.14,2,2,3,2,29.04,14.35,1.1,0.43,0.43,0.3,0.13,0,4.261,7.0,7.0,57.0,3.57,0.14,203.49,432,0.5,22,0.0,1
R00301,13,1,310.64,3,2,2,2,33.5,16.29,1.09,0.56,0.19,0.25,0.19,0,4.35,6.0,6.0,44.33,3.0,0.5,132.99,420,0.5,16,0.0,1
R00302,29,1,305.41,2,2,2,2,41.24,14.74,1.18,0.41,0.24,0.18,0.29,0,4.047,7.0,7.0,41.29,2.57,0.14,106.12,443,0.5,16,0.0,1
R00303,5,6,457.97,4,5,4,4,28.0,16.07,1.27,0.33,0.19,0.19,0.24,0,4.086,3.0,3.0,46.33,2.33,0.33,107.95,695,0.86,20,0.0,1
R00304,16,1,411.2,3,2,4,3,26.55,16.82,1.12,0.4,0.2,0.45,0.1,0,4.02,1.0,1.0,9.0,5.0,0.0,45.0,486,0.5,20,0.0,1
R00305,13,2,423.08,3,3,4,3,33.95,15.73,1.18,0.5,0.25,0.25,0.25,0,4.035,7.0,7.0,154.43,2.43,0.0,375.26,424,0.67,20,0.0,1
R00306,1,5,393.37,5,5,3,4,30.67,14.25,1.09,0.33,0.42,0.46,0.04,0,4.267,5.0,5.0,29.8,2.4,0.0,71.52,350,0.83,24,0.0,1
R00307,6,3,429.83,4,4,4,4,34.39,16.19,1.11,0.17,0.61,0.26,0.17,0,4.043,7.0,7.0,84.29,3.43,0.0,289.11,397,0.75,23,0.0,1
R00308,10,1,515.7,3,2,5,3,36.64,15.88,1.16,0.36,0.28,0.12,0.32,0,4.02,3.0,3.0,629.33,2.0,0.67,1258.66,215,0.5,25,0.0,1
R00309,9,2,317.48,4,3,2,3,35.05,14.08,1.06,0.5,0.2,0.2,0.25,0,3.935,2.0,2.0,146.0,2.0,0.0,292.0,572,0.67,20,0.0,1
R00310,9,2,483.77,4,3,5,4,28.0,15.28,1.18,0.29,0.33,0.25,0.12,0,4.142,7.0,7.0,76.86,2.0,0.29,153.72,246,0.67,23,0.0,1
R00311,25,3,466.42,2,4,5,4,35.38,15.06,1.14,0.67,0.29,0.17,0.25,0,4.342,3.0,3.0,55.67,2.0,0.33,111.34,231,0.75,23,0.0,1
R00312,5,2,467.56,4,3,5,4,31.77,17.25,1.12,0.45,0.59,0.18,0.27,0,4.173,3.0,3.0,127.67,5.0,0.0,638.35,530,0.67,22,0.0,1
R00313,10,2,359.19,3,3,3,3,35.05,14.9,1.08,0.52,0.24,0.1,0.19,0,4.314,5.0,5.0,64.8,4.0,0.4,259.2,669,0.67,21,0.0,1
R00315,16,1,506.28,3,2,5,3,36.53,19.2,1.22,0.68,0.21,0.32,0.26,0,4.411,5.0,5.0,57.2,3.2,0.4,183.04,72,0.5,18,0.0,1
R00316,21,1,209.08,2,2,1,2,36.83,14.6,1.11,0.42,0.5,0.42,0.08,0,4.017,6.0,6.0,48.83,3.83,0.17,187.02,594,0.5,12,0.0,1
R00317,30,0,371.43,1,1,3,2,35.4,17.79,1.25,0.2,0.07,0.27,0.47,0,4.14,4.0,4.0,74.0,2.75,0.25,203.5,571,0.0,15,0.0,1
R00318,17,1,458.46,3,2,4,3,32.32,16.91,1.17,0.55,0.27,0.32,0.23,0,4.232,4.0,4.0,39.75,2.75,0.25,109.31,65,0.5,22,0.0,1
R00319,25,4,393.06,2,5,3,3,24.05,15.32,1.1,0.62,0.38,0.33,0.29,0,4.105,3.0,3.0,27.33,2.33,0.33,63.68,410,0.8,21,0.0,1
R00320,28,1,541.04,2,2,5,3,33.67,18.28,1.25,0.19,0.62,0.38,0.14,0,4.143,7.0,7.0,43.0,3.14,0.14,135.02,206,0.5,21,0.0,1
R00321,3,2,383.11,5,3,3,4,35.62,15.44,1.16,0.14,0.14,0.33,0.29,0,4.352,4.0,4.0,37.5,2.5,0.25,93.75,467,0.67,21,0.0,1
R00322,23,1,406.95,2,2,4,3,33.8,15.47,1.2,0.3,0.15,0.2,0.15,0,4.22,3.0,3.0,21.0,1.67,0.0,35.07,193,0.5,19,0.0,1
R00324,8,2,613.69,4,3,5,4,28.0,19.34,1.34,0.19,0.1,0.29,0.33,0,4.062,2.0,2.0,156.0,3.0,0.0,468.0,169,0.67,19,0.0,1
